"collectDate","uva_250","uva_280","dtpr","site"
2017-05-16 10:30:00,0.1369,0.1008,2017-05-16 10:30:00,"FLNT"
2017-06-13 13:50:00,0.299033333333333,0.219133333333333,2017-06-13 13:45:00,"FLNT"
2017-06-20 14:25:00,0.2309,0.1596,2017-06-20 14:30:00,"FLNT"
2017-07-11 14:15:00,0.1797,0.1307,2017-07-11 14:15:00,"FLNT"
2017-08-08 15:00:00,0.1117,0.0728,2017-08-08 15:00:00,"FLNT"
2017-08-16 14:25:00,0.1255,0.0821,2017-08-16 14:30:00,"FLNT"
2017-09-14 14:59:00,0.0994,0.0662333333333333,2017-09-14 15:00:00,"FLNT"
2017-10-17 15:01:00,0.1284,0.0877,2017-10-17 15:00:00,"FLNT"
2017-11-07 16:19:00,0.0989,0.0694,2017-11-07 16:15:00,"FLNT"
2017-11-14 15:23:00,0.1214,0.0876,2017-11-14 15:30:00,"FLNT"
2017-12-28 14:48:00,0.1513,0.1069,2017-12-28 14:45:00,"FLNT"
2018-01-16 16:30:00,0.1482,0.108,2018-01-16 16:30:00,"FLNT"
2018-01-23 16:30:00,0.1248,0.0894,2018-01-23 16:30:00,"FLNT"
2018-01-30 15:20:00,0.153,0.111,2018-01-30 15:15:00,"FLNT"
2018-02-14 16:30:00,0.2987,0.2259,2018-02-14 16:30:00,"FLNT"
2018-02-20 14:32:00,0.319966666666667,0.2401,2018-02-20 14:30:00,"FLNT"
2018-02-27 18:41:00,0.2465,0.1839,2018-02-27 18:45:00,"FLNT"
2018-03-13 14:47:00,0.1821,0.127,2018-03-13 14:45:00,"FLNT"
2018-03-20 14:21:00,0.1527,0.1051,2018-03-20 14:15:00,"FLNT"
2018-03-27 14:11:00,0.1321,0.0879,2018-03-27 14:15:00,"FLNT"
2018-04-11 14:30:00,0.1328,0.0976,2018-04-11 14:30:00,"FLNT"
2018-04-17 14:06:00,0.0087,0.0063,2018-04-17 14:00:00,"FLNT"
2018-04-25 14:54:00,0.143,0.0986,2018-04-25 15:00:00,"FLNT"
2018-05-15 15:14:00,0.108233333333333,0.0773,2018-05-15 15:15:00,"FLNT"
2018-05-22 14:36:00,0.1518,0.1074,2018-05-22 14:30:00,"FLNT"
2018-06-19 15:53:00,0.2088,0.1476,2018-06-19 16:00:00,"FLNT"
2018-06-26 17:19:00,0.1552,0.1063,2018-06-26 17:15:00,"FLNT"
2018-07-24 13:37:00,0.1705,0.1207,2018-07-24 13:30:00,"FLNT"
2018-08-08 17:45:00,0.1649,0.1137,2018-08-08 17:45:00,"FLNT"
2018-08-29 15:06:00,0.1651,0.1112,2018-08-29 15:00:00,"FLNT"
2018-09-19 13:34:00,0.0751,0.0486,2018-09-19 13:30:00,"FLNT"
2018-09-25 17:07:00,0.0546,0.0333,2018-09-25 17:00:00,"FLNT"
2018-10-23 15:32:00,0.125,0.0823,2018-10-23 15:30:00,"FLNT"
2018-11-13 18:18:00,0.253,0.1816,2018-11-13 18:15:00,"FLNT"
2018-11-27 15:30:00,0.2032,0.147233333333333,2018-11-27 15:30:00,"FLNT"
2019-01-22 20:16:00,0.2037,0.1488,2019-01-22 20:15:00,"FLNT"
2019-02-05 18:29:00,0.1819,0.1295,2019-02-05 18:30:00,"FLNT"
2019-02-12 18:16:00,0.193,0.1426,2019-02-12 18:15:00,"FLNT"
2019-02-26 14:30:00,0.168,0.1251,2019-02-26 14:30:00,"FLNT"
2019-03-05 17:58:00,0.0585,0.0413,2019-03-05 18:00:00,"FLNT"
2019-03-12 16:24:00,0.1766,0.1258,2019-03-12 16:30:00,"FLNT"
2019-03-20 14:45:00,0.18225,0.1314,2019-03-20 14:45:00,"FLNT"
2019-03-26 13:32:00,0.1178,0.0811,2019-03-26 13:30:00,"FLNT"
2019-04-02 14:06:00,0.1321,0.0903,2019-04-02 14:00:00,"FLNT"
2019-04-10 14:45:00,0.121,0.0792,2019-04-10 14:45:00,"FLNT"
2019-04-16 15:07:00,0.1234,0.0847,2019-04-16 15:00:00,"FLNT"
2019-04-23 14:25:00,0.1316,0.0947,2019-04-23 14:30:00,"FLNT"
2019-04-30 13:02:00,0.2079,0.1464,2019-04-30 13:00:00,"FLNT"
2019-05-15 15:46:00,0.13015,0.0572,2019-05-15 15:45:00,"FLNT"
2019-06-04 13:13:00,0.0575,0.0377,2019-06-04 13:15:00,"FLNT"
2019-06-18 14:47:00,0.1583,0.108,2019-06-18 14:45:00,"FLNT"
2019-07-10 15:31:00,0.1226,0.085,2019-07-10 15:30:00,"FLNT"
2019-08-05 16:34:00,0.0899,0.0609,2019-08-05 16:30:00,"FLNT"
2019-08-13 15:26:00,0.0627,0.0432,2019-08-13 15:30:00,"FLNT"
2019-09-17 15:07:00,0.0544,0.0359,2019-09-17 15:00:00,"FLNT"
2019-09-24 14:54:00,0.05,0.0345,2019-09-24 15:00:00,"FLNT"
2019-10-08 16:45:00,0.0088,0.0224,2019-10-08 16:45:00,"FLNT"
2019-11-19 14:04:00,0.145766666666667,0.102733333333333,2019-11-19 14:00:00,"FLNT"
2019-12-10 16:02:00,0.0544,0.0405,2019-12-10 16:00:00,"FLNT"
2019-12-17 13:30:00,0.1816,0.1324,2019-12-17 13:30:00,"FLNT"
2020-01-07 15:30:00,NA,0.2072,2020-01-07 15:30:00,"FLNT"
2020-01-27 19:35:00,NA,0.1532,2020-01-27 19:30:00,"FLNT"
2020-02-04 13:20:00,NA,0.0352,2020-02-04 13:15:00,"FLNT"
2020-03-19 16:14:00,NA,0.118033333333333,2020-03-19 16:15:00,"FLNT"
2020-06-10 14:26:00,NA,0.067,2020-06-10 14:30:00,"FLNT"
2020-06-23 14:48:00,NA,0.0549666666666667,2020-06-23 14:45:00,"FLNT"
2020-10-19 13:37:00,NA,0.0788666666666667,2020-10-19 13:30:00,"FLNT"
2015-01-22 13:51:00,0.0812,0.0497,2015-01-22 13:45:00,"GUIL"
2015-02-05 14:30:00,0.0844,0.0532,2015-02-05 14:30:00,"GUIL"
2015-03-03 13:55:00,0.0807,0.0516,2015-03-03 14:00:00,"GUIL"
2015-03-17 13:55:00,0.0957,0.0643,2015-03-17 14:00:00,"GUIL"
2015-03-31 13:01:00,0.0877,0.0544,2015-03-31 13:00:00,"GUIL"
2016-10-11 12:30:00,0.0502,0.0406,2016-10-11 12:30:00,"GUIL"
2016-10-19 12:43:00,0.0811,0.0588,2016-10-19 12:45:00,"GUIL"
2016-10-26 12:26:00,0.0537,0.0349,2016-10-26 12:30:00,"GUIL"
2016-11-15 12:37:00,0.0447,0.0325,2016-11-15 12:30:00,"GUIL"
2016-11-29 12:29:00,0.0405,0.0292,2016-11-29 12:30:00,"GUIL"
2016-12-13 12:31:00,0.0326,0.024,2016-12-13 12:30:00,"GUIL"
2017-01-24 12:35:00,0.0417,0.032,2017-01-24 12:30:00,"GUIL"
2017-02-14 11:54:00,0.1141,0.0843,2017-02-14 12:00:00,"GUIL"
2017-02-28 12:25:00,0.0218,0.0139,2017-02-28 12:30:00,"GUIL"
2017-03-28 12:05:00,0.0549,0.0415,2017-03-28 12:00:00,"GUIL"
2017-04-06 13:15:00,0.0296,0.0187,2017-04-06 13:15:00,"GUIL"
2017-04-25 12:30:00,0.0277,0.0218,2017-04-25 12:30:00,"GUIL"
2017-05-04 12:17:00,0.0354,0.0253,2017-05-04 12:15:00,"GUIL"
2017-05-24 11:57:00,0.0226,0.0153,2017-05-24 12:00:00,"GUIL"
2017-05-30 11:12:00,0.0451,0.0345,2017-05-30 11:15:00,"GUIL"
2017-06-12 13:03:00,0.035,0.0267,2017-06-12 13:00:00,"GUIL"
2017-06-27 11:57:00,0.0315,0.0192,2017-06-27 12:00:00,"GUIL"
2017-07-19 11:39:00,0.0304,0.0219,2017-07-19 11:45:00,"GUIL"
2017-07-24 13:04:00,0.0422,0.042,2017-07-24 13:00:00,"GUIL"
2017-08-22 12:27:00,0.0488333333333333,0.0359333333333333,2017-08-22 12:30:00,"GUIL"
2017-08-29 12:23:00,0.0779,0.0578,2017-08-29 12:30:00,"GUIL"
2017-09-14 11:22:00,0.036,0.0243,2017-09-14 11:15:00,"GUIL"
2017-09-18 12:55:00,0.0337,0.0226,2017-09-18 13:00:00,"GUIL"
2017-11-13 12:25:00,0.0289,0.0245,2017-11-13 12:30:00,"GUIL"
2017-11-21 12:05:00,0.0445,0.0309,2017-11-21 12:00:00,"GUIL"
2017-12-12 13:08:00,0.0282,0.0185,2017-12-12 13:15:00,"GUIL"
2018-01-23 12:15:00,0.034,0.0211,2018-01-23 12:15:00,"GUIL"
2018-02-14 13:07:00,0.0219,0.0165,2018-02-14 13:00:00,"GUIL"
2018-02-27 13:16:00,0.0661,0.0471,2018-02-27 13:15:00,"GUIL"
2018-03-27 12:17:00,0.0748,0.0466,2018-03-27 12:15:00,"GUIL"
2018-04-09 12:02:00,0.0287,0.019,2018-04-09 12:00:00,"GUIL"
2018-04-24 12:18:00,0.051,0.0347,2018-04-24 12:15:00,"GUIL"
2018-05-02 12:24:00,0.0262,0.0168,2018-05-02 12:30:00,"GUIL"
2018-05-23 13:09:00,0.1105,0.0741,2018-05-23 13:15:00,"GUIL"
2018-05-29 12:10:00,0.0547,-0.2171,2018-05-29 12:15:00,"GUIL"
2018-06-12 12:28:00,0.0185,0.0109,2018-06-12 12:30:00,"GUIL"
2018-06-26 12:13:00,0.0311,0.0202,2018-06-26 12:15:00,"GUIL"
2018-07-18 11:09:00,0.0247,0.0172,2018-07-18 11:15:00,"GUIL"
2018-07-24 11:40:00,0.0206,0.0122,2018-07-24 11:45:00,"GUIL"
2018-08-23 12:26:00,0.0338,0.0243,2018-08-23 12:30:00,"GUIL"
2018-08-28 12:18:00,0.0383,0.0257,2018-08-28 12:15:00,"GUIL"
2018-09-05 12:29:00,0.0262,0.0194,2018-09-05 12:30:00,"GUIL"
2018-09-11 12:35:00,0.0267,0.018,2018-09-11 12:30:00,"GUIL"
2018-09-17 12:31:00,0.1136,0.0844,2018-09-17 12:30:00,"GUIL"
2018-09-25 12:36:00,0.0177,0.0088,2018-09-25 12:30:00,"GUIL"
2018-10-10 12:13:00,0.0367,0.0275,2018-10-10 12:15:00,"GUIL"
2018-10-24 12:28:00,0.0939,0.0685666666666667,2018-10-24 12:30:00,"GUIL"
2018-10-30 13:30:00,0.0199,0.0121,2018-10-30 13:30:00,"GUIL"
2018-11-12 12:05:00,0.0391,0.0269,2018-11-12 12:00:00,"GUIL"
2018-11-19 12:11:00,0.0269,0.0213,2018-11-19 12:15:00,"GUIL"
2018-11-27 12:53:00,0.0168,0.0128,2018-11-27 13:00:00,"GUIL"
2018-12-11 12:17:00,0.0150666666666667,0.0109333333333333,2018-12-11 12:15:00,"GUIL"
2019-01-22 12:48:00,0.0168,0.0109,2019-01-22 12:45:00,"GUIL"
2019-02-13 11:01:00,0.0165,0.0104,2019-02-13 11:00:00,"GUIL"
2019-02-19 12:31:00,0.0075,0.0046,2019-02-19 12:30:00,"GUIL"
2019-03-19 12:40:00,0.025,0.0158,2019-03-19 12:45:00,"GUIL"
2019-04-08 12:21:00,0.0243666666666667,0.0193,2019-04-08 12:15:00,"GUIL"
2019-04-16 12:09:00,0.0173,0.0124,2019-04-16 12:15:00,"GUIL"
2019-05-06 12:16:00,0.0228,0.0136,2019-05-06 12:15:00,"GUIL"
2019-05-14 12:10:00,0.0199,0.1022,2019-05-14 12:15:00,"GUIL"
2019-05-22 12:33:00,0.0286,0.0213,2019-05-22 12:30:00,"GUIL"
2019-06-12 12:17:00,0.0193333333333333,0.0165666666666667,2019-06-12 12:15:00,"GUIL"
2019-06-18 12:29:00,0.0286,0.0182,2019-06-18 12:30:00,"GUIL"
2019-07-16 12:23:00,0.1008,0.067,2019-07-16 12:30:00,"GUIL"
2019-07-22 12:12:00,0.1165,0.094,2019-07-22 12:15:00,"GUIL"
2019-08-13 11:13:00,0.0349,0.0267,2019-08-13 11:15:00,"GUIL"
2019-08-21 12:31:00,0.0462,0.0316,2019-08-21 12:30:00,"GUIL"
2019-09-05 12:54:00,0.0315,0.0223,2019-09-05 13:00:00,"GUIL"
2019-09-10 11:37:00,0.0505,0.0362,2019-09-10 11:30:00,"GUIL"
2019-09-16 12:23:00,0.0468,0.034,2019-09-16 12:30:00,"GUIL"
2019-10-02 12:14:00,0.0458,0.02575,2019-10-02 12:15:00,"GUIL"
2019-10-09 12:49:00,0.0354,0.0258,2019-10-09 12:45:00,"GUIL"
2019-10-15 12:30:00,0.0624,0.0451,2019-10-15 12:30:00,"GUIL"
2019-10-23 14:01:00,0.0323,0.0218,2019-10-23 14:00:00,"GUIL"
2019-11-12 12:45:00,0.0298,0.0202,2019-11-12 12:45:00,"GUIL"
2019-11-19 11:17:00,0.0287,0.0226,2019-11-19 11:15:00,"GUIL"
2019-11-25 12:17:00,0.0201,0.0119,2019-11-25 12:15:00,"GUIL"
2019-12-17 11:40:00,0.0238,0.0158,2019-12-17 11:45:00,"GUIL"
2020-03-03 12:08:00,NA,0.092,2020-03-03 12:15:00,"GUIL"
2020-06-25 13:04:00,NA,0.0459,2020-06-25 13:00:00,"GUIL"
2020-06-30 12:48:00,NA,0.0201,2020-06-30 12:45:00,"GUIL"
2020-07-14 12:24:00,NA,0.0277,2020-07-14 12:30:00,"GUIL"
2020-07-21 12:29:00,NA,0.0224,2020-07-21 12:30:00,"GUIL"
2020-07-27 12:23:00,NA,0.0197,2020-07-27 12:30:00,"GUIL"
2020-08-05 12:16:00,NA,0.0269,2020-08-05 12:15:00,"GUIL"
2020-08-11 13:30:00,NA,0.0408,2020-08-11 13:30:00,"GUIL"
2020-08-18 11:55:00,NA,0.0228,2020-08-18 12:00:00,"GUIL"
2020-08-24 13:05:00,NA,0.0109,2020-08-24 13:00:00,"GUIL"
2020-09-01 12:01:00,NA,0.1003,2020-09-01 12:00:00,"GUIL"
2020-09-09 12:37:00,NA,0.0032,2020-09-09 12:30:00,"GUIL"
2020-09-15 12:11:00,NA,0.0439666666666667,2020-09-15 12:15:00,"GUIL"
2020-09-21 12:34:00,NA,0.0051,2020-09-21 12:30:00,"GUIL"
2020-10-01 12:41:00,NA,0.0354,2020-10-01 12:45:00,"GUIL"
2020-10-06 12:21:00,NA,0.0656,2020-10-06 12:15:00,"GUIL"
2020-10-12 11:56:00,NA,0.0206,2020-10-12 12:00:00,"GUIL"
2020-10-19 12:20:00,NA,0.0503,2020-10-19 12:15:00,"GUIL"
2020-10-26 12:58:00,NA,0.0114,2020-10-26 13:00:00,"GUIL"
2016-10-18 13:50:00,0.0559,0.0398,2016-10-18 13:45:00,"HOPB"
2016-11-10 14:50:00,0.0578,0.0415,2016-11-10 14:45:00,"HOPB"
2016-11-17 14:40:00,0.1001,0.0672,2016-11-17 14:45:00,"HOPB"
2016-12-07 14:50:00,0.094,0.0663,2016-12-07 14:45:00,"HOPB"
2016-12-14 14:50:00,0.0791,0.0556,2016-12-14 14:45:00,"HOPB"
2017-01-17 15:30:00,0.058,0.0325,2017-01-17 15:30:00,"HOPB"
2017-01-25 15:02:00,0.0831,0.0558,2017-01-25 15:00:00,"HOPB"
2017-02-14 15:40:00,0.0695,0.0512,2017-02-14 15:45:00,"HOPB"
2017-02-21 14:55:00,0.0969,0.0734,2017-02-21 15:00:00,"HOPB"
2017-03-06 15:35:00,0.0704,0.0541,2017-03-06 15:30:00,"HOPB"
2017-03-16 14:30:00,0.0547,0.0396,2017-03-16 14:30:00,"HOPB"
2017-03-20 13:00:00,0.0624,0.041,2017-03-20 13:00:00,"HOPB"
2017-03-29 15:35:00,0.1197,0.077,2017-03-29 15:30:00,"HOPB"
2017-04-05 14:05:00,0.1299,0.0928,2017-04-05 14:00:00,"HOPB"
2017-04-11 13:30:00,0.1207,0.0921,2017-04-11 13:30:00,"HOPB"
2017-04-17 13:30:00,0.087,0.0604,2017-04-17 13:30:00,"HOPB"
2017-04-26 14:15:00,0.1445,0.1015,2017-04-26 14:15:00,"HOPB"
2017-05-09 09:46:00,0.0993,0.0677,2017-05-09 09:45:00,"HOPB"
2017-05-15 09:55:00,0.1506,0.1046,2017-05-15 10:00:00,"HOPB"
2017-06-20 12:56:00,0.1999,0.1408,2017-06-20 13:00:00,"HOPB"
2017-07-10 16:09:00,0.1948,0.1403,2017-07-10 16:15:00,"HOPB"
2017-07-25 12:30:00,0.2125,0.1554,2017-07-25 12:30:00,"HOPB"
2017-08-08 12:57:00,0.1542,0.1086,2017-08-08 13:00:00,"HOPB"
2017-09-06 13:00:00,0.1445,0.1027,2017-09-06 13:00:00,"HOPB"
2017-09-12 13:08:00,0.1209,0.0821,2017-09-12 13:15:00,"HOPB"
2017-10-17 12:39:00,0.1323,0.0944,2017-10-17 12:45:00,"HOPB"
2017-11-07 14:18:00,0.1654,0.1158,2017-11-07 14:15:00,"HOPB"
2017-11-13 14:28:00,0.0666,0.0466,2017-11-13 14:30:00,"HOPB"
2017-12-06 15:50:00,0.1739,0.1244,2017-12-06 15:45:00,"HOPB"
2017-12-12 14:25:00,0.0983,0.0673,2017-12-12 14:30:00,"HOPB"
2018-01-25 14:42:00,0.0609,0.0287,2018-01-25 14:45:00,"HOPB"
2018-02-14 15:10:00,0.0673,0.0476,2018-02-14 15:15:00,"HOPB"
2018-02-20 15:12:00,0.0814,0.0541,2018-02-20 15:15:00,"HOPB"
2018-02-28 14:33:00,0.108,0.0757,2018-02-28 14:30:00,"HOPB"
2018-03-06 14:34:00,0.0736,0.0529,2018-03-06 14:30:00,"HOPB"
2018-03-12 14:52:00,0.0923,0.0597,2018-03-12 14:45:00,"HOPB"
2018-03-19 14:21:00,0.0575,0.0391,2018-03-19 14:15:00,"HOPB"
2018-03-29 14:10:00,0.0949,0.0632,2018-03-29 14:15:00,"HOPB"
2018-04-05 14:32:00,0.1085,0.0751,2018-04-05 14:30:00,"HOPB"
2018-04-16 13:47:00,0.0741,0.0513,2018-04-16 13:45:00,"HOPB"
2018-05-14 14:00:00,0.1148,0.0762,2018-05-14 14:00:00,"HOPB"
2018-06-04 14:50:00,0.1831,0.1256,2018-06-04 14:45:00,"HOPB"
2018-06-19 13:44:00,0.21,0.1501,2018-06-19 13:45:00,"HOPB"
2018-07-11 14:20:00,0.111,0.0811,2018-07-11 14:15:00,"HOPB"
2018-07-17 15:16:00,0.1187,0.0864,2018-07-17 15:15:00,"HOPB"
2018-08-14 12:57:00,0.2754,0.1901,2018-08-14 13:00:00,"HOPB"
2018-09-06 13:08:00,0.1491,0.1047,2018-09-06 13:15:00,"HOPB"
2018-09-25 13:00:00,0.0993,0.0672,2018-09-25 13:00:00,"HOPB"
2018-10-09 15:06:00,0.111266666666667,0.0785,2018-10-09 15:00:00,"HOPB"
2018-11-06 14:26:00,0.1422,0.1026,2018-11-06 14:30:00,"HOPB"
2018-11-13 15:44:00,0.1442,0.1017,2018-11-13 15:45:00,"HOPB"
2018-12-04 14:57:00,0.0825,0.0571,2018-12-04 15:00:00,"HOPB"
2018-12-10 14:51:00,0.0552666666666667,0.0401,2018-12-10 14:45:00,"HOPB"
2019-01-24 14:58:00,0.0626,0.044,2019-01-24 15:00:00,"HOPB"
2019-01-29 15:35:00,0.0332,0.0207,2019-01-29 15:30:00,"HOPB"
2019-02-14 14:15:00,0.0405,0.0309,2019-02-14 14:15:00,"HOPB"
2019-02-26 14:36:00,0.0488,0.0364,2019-02-26 14:30:00,"HOPB"
2019-03-06 14:52:00,0.145233333333333,0.0877333333333333,2019-03-06 14:45:00,"HOPB"
2019-03-12 14:12:00,0.0411,0.0287,2019-03-12 14:15:00,"HOPB"
2019-03-21 14:35:00,0.0473,0.0306,2019-03-21 14:30:00,"HOPB"
2019-03-28 13:54:00,0.0513,0.0364,2019-03-28 14:00:00,"HOPB"
2019-04-04 13:06:00,0.0495,0.0332,2019-04-04 13:00:00,"HOPB"
2019-04-09 14:44:00,0.0726,0.0483,2019-04-09 14:45:00,"HOPB"
2019-04-15 15:04:00,0.1783,0.128,2019-04-15 15:00:00,"HOPB"
2019-04-25 13:30:00,0.0842,0.0585,2019-04-25 13:30:00,"HOPB"
2019-05-13 13:35:00,0.1314,0.0959,2019-05-13 13:30:00,"HOPB"
2019-05-21 12:36:00,0.0971,0.069,2019-05-21 12:30:00,"HOPB"
2019-06-03 14:01:00,0.111,0.0795,2019-06-03 14:00:00,"HOPB"
2019-06-24 13:20:00,0.1457,0.1076,2019-06-24 13:15:00,"HOPB"
2019-07-11 12:34:00,0.1302,0.0974,2019-07-11 12:30:00,"HOPB"
2019-07-17 12:35:00,0.0978,0.074,2019-07-17 12:30:00,"HOPB"
2019-08-13 13:54:00,0.094,0.0699,2019-08-13 14:00:00,"HOPB"
2019-09-09 15:05:00,0.0648,0.0435,2019-09-09 15:00:00,"HOPB"
2019-09-24 13:37:00,0.0508,0.0342,2019-09-24 13:30:00,"HOPB"
2019-10-09 14:29:00,0.0687,0.0476,2019-10-09 14:30:00,"HOPB"
2019-11-05 15:17:00,0.1125,0.0808,2019-11-05 15:15:00,"HOPB"
2019-11-13 14:43:00,0.0748333333333333,0.0521333333333333,2019-11-13 14:45:00,"HOPB"
2019-12-04 14:22:00,0.0734,0.0471,2019-12-04 14:15:00,"HOPB"
2019-12-09 14:11:00,0.074,0.0534,2019-12-09 14:15:00,"HOPB"
2020-01-21 15:54:00,NA,0.0377,2020-01-21 16:00:00,"HOPB"
2020-01-27 16:09:00,NA,0.0607,2020-01-27 16:15:00,"HOPB"
2020-02-12 15:36:00,NA,0.0286,2020-02-12 15:30:00,"HOPB"
2020-02-25 15:16:00,NA,0.0447,2020-02-25 15:15:00,"HOPB"
2020-03-04 14:10:00,NA,0.0629,2020-03-04 14:15:00,"HOPB"
2020-03-18 15:58:00,NA,0.0462,2020-03-18 16:00:00,"HOPB"
2020-06-23 14:23:00,NA,0.0677333333333333,2020-06-23 14:30:00,"HOPB"
2020-07-13 14:02:00,NA,0.1166,2020-07-13 14:00:00,"HOPB"
2020-08-18 15:27:00,NA,0.0377666666666667,2020-08-18 15:30:00,"HOPB"
2020-08-24 15:51:00,NA,0.0158,2020-08-24 15:45:00,"HOPB"
2020-09-08 14:03:00,NA,0.053,2020-09-08 14:00:00,"HOPB"
2020-09-22 13:05:00,NA,0.0359,2020-09-22 13:00:00,"HOPB"
2020-10-06 12:44:00,NA,0.0687,2020-10-06 12:45:00,"HOPB"
2020-10-20 12:52:00,NA,0.1046,2020-10-20 12:45:00,"HOPB"
2015-06-09 16:30:00,0.0866,0.0544,2015-06-09 16:30:00,"KING"
2015-06-16 15:46:00,0.0927,0.0615,2015-06-16 15:45:00,"KING"
2015-06-30 14:20:00,0.0864,0.0554,2015-06-30 14:15:00,"KING"
2015-07-07 14:49:00,0.1137,0.0761,2015-07-07 14:45:00,"KING"
2015-07-14 13:20:00,0.0877,0.0578,2015-07-14 13:15:00,"KING"
2015-08-04 13:25:00,0.0829,0.053,2015-08-04 13:30:00,"KING"
2015-08-11 13:27:00,0.0727,0.0466,2015-08-11 13:30:00,"KING"
2016-10-04 13:32:00,0.0406,0.0309,2016-10-04 13:30:00,"KING"
2016-10-25 17:12:00,0.0343,0.0279,2016-10-25 17:15:00,"KING"
2016-11-01 15:58:00,0.0168,0.0124,2016-11-01 16:00:00,"KING"
2016-12-06 17:45:00,0.0197,0.0129,2016-12-06 17:45:00,"KING"
2017-01-03 17:15:00,0.0053,0.0031,2017-01-03 17:15:00,"KING"
2017-02-07 17:20:00,0.0175,0.0128,2017-02-07 17:15:00,"KING"
2017-03-07 17:30:00,0.0155,0.0143,2017-03-07 17:30:00,"KING"
2017-03-13 15:17:00,0.0128,0.0082,2017-03-13 15:15:00,"KING"
2017-03-28 13:57:00,0.0507,0.0383,2017-03-28 14:00:00,"KING"
2017-04-04 15:47:00,0.0566,0.0377,2017-04-04 15:45:00,"KING"
2017-04-10 16:29:00,0.0349,0.0219,2017-04-10 16:30:00,"KING"
2017-04-19 15:03:00,0.0301,0.0207,2017-04-19 15:00:00,"KING"
2017-04-27 16:20:00,0.0224,0.0155,2017-04-27 16:15:00,"KING"
2017-05-02 16:31:00,0.0175,0.0105,2017-05-02 16:30:00,"KING"
2017-05-09 14:05:00,0.0238,0.0141,2017-05-09 14:00:00,"KING"
2017-05-17 13:10:00,0.04,0.0296,2017-05-17 13:15:00,"KING"
2017-05-24 14:50:00,0.0173,0.0097,2017-05-24 14:45:00,"KING"
2017-05-30 15:00:00,0.0092,3e-04,2017-05-30 15:00:00,"KING"
2017-06-06 15:20:00,0.015,0.0117,2017-06-06 15:15:00,"KING"
2017-06-20 13:45:00,0.0226,0.0133,2017-06-20 13:45:00,"KING"
2017-06-26 17:49:00,0.0104,0.0053,2017-06-26 17:45:00,"KING"
2017-07-05 14:00:00,0.0172,0.0134,2017-07-05 14:00:00,"KING"
2017-07-17 12:55:00,0.015,0.0134,2017-07-17 13:00:00,"KING"
2017-08-01 14:10:00,0.0153,0.0095,2017-08-01 14:15:00,"KING"
2017-08-09 15:00:00,0.0141,0.0071,2017-08-09 15:00:00,"KING"
2017-09-05 14:45:00,0.0309,0.019,2017-09-05 14:45:00,"KING"
2017-10-03 13:37:00,0.2553,0.1871,2017-10-03 13:30:00,"KING"
2017-11-01 16:22:00,0.0524,0.0394,2017-11-01 16:15:00,"KING"
2017-11-08 16:08:00,0.0474,0.0371,2017-11-08 16:15:00,"KING"
2017-12-05 16:23:00,0.033,0.0262,2017-12-05 16:30:00,"KING"
2018-01-02 16:10:00,0.0165,0.0116,2018-01-02 16:15:00,"KING"
2018-02-07 16:09:00,0.0408,0.0241,2018-02-07 16:15:00,"KING"
2018-03-05 16:40:00,0.0131,0.0083,2018-03-05 16:45:00,"KING"
2018-03-07 15:25:00,0.0146,0.009,2018-03-07 15:30:00,"KING"
2018-03-28 13:40:00,0.008,0.0012,2018-03-28 13:45:00,"KING"
2018-04-03 16:05:00,0.0141,0.0083,2018-04-03 16:00:00,"KING"
2018-04-10 17:00:00,0.0136,0.0032,2018-04-10 17:00:00,"KING"
2018-04-16 13:26:00,0.0148,0.0085,2018-04-16 13:30:00,"KING"
2018-04-23 14:20:00,0.0155,0.0075,2018-04-23 14:15:00,"KING"
2018-05-07 14:35:00,0.0207,0.015,2018-05-07 14:30:00,"KING"
2018-05-09 14:11:00,0.01565,0.00875,2018-05-09 14:15:00,"KING"
2018-05-15 14:34:00,0.0184,0.0133,2018-05-15 14:30:00,"KING"
2018-05-21 14:45:00,0.0129,0.0083,2018-05-21 14:45:00,"KING"
2018-06-04 14:51:00,0.0257,0.015,2018-06-04 14:45:00,"KING"
2018-06-06 14:36:00,0.0032,3e-04,2018-06-06 14:30:00,"KING"
2018-06-18 15:14:00,0.017,0.0094,2018-06-18 15:15:00,"KING"
2018-07-02 17:46:00,0.0466,0.0332,2018-07-02 17:45:00,"KING"
2018-07-09 14:45:00,0.101,0.0821,2018-07-09 14:45:00,"KING"
2018-07-17 14:05:00,0.0865,0.0668,2018-07-17 14:00:00,"KING"
2018-08-06 15:25:00,0.044,0.0303,2018-08-06 15:30:00,"KING"
2018-08-08 14:01:00,0.0551,0.0386,2018-08-08 14:00:00,"KING"
2018-09-04 13:51:00,0.0306,0.0185,2018-09-04 13:45:00,"KING"
2018-10-02 14:33:00,0.0831,0.0554,2018-10-02 14:30:00,"KING"
2018-10-31 16:12:00,0.0257,0.0207,2018-10-31 16:15:00,"KING"
2018-11-06 15:04:00,0.0206,0.0148,2018-11-06 15:00:00,"KING"
2018-12-04 16:16:00,0.0428,0.0279,2018-12-04 16:15:00,"KING"
2019-01-02 15:14:00,0.02015,0.01065,2019-01-02 15:15:00,"KING"
2019-02-04 15:40:00,0.0168,0.0092,2019-02-04 15:45:00,"KING"
2019-03-04 16:35:00,2.5828,1.7816,2019-03-04 16:30:00,"KING"
