collectDate,uva_250,uva_280,dtpr,site
4/25/18 11:27,0.0728,0.052,4/25/18 11:30,CUPE
5/15/18 11:23,0.0182,0.0145,5/15/18 11:30,CUPE
5/24/18 11:44,0.043,0.035,5/24/18 11:45,CUPE
6/13/18 11:20,0.0148,0.0088,6/13/18 11:15,CUPE
6/20/18 11:45,0.0316,0.0194,6/20/18 11:45,CUPE
7/10/18 11:44,0.026333333,0.015766667,7/10/18 11:45,CUPE
7/19/18 11:26,0.0255,0.0221,7/19/18 11:30,CUPE
8/7/18 11:18,0.0165,0.0131,8/7/18 11:15,CUPE
8/13/18 11:26,0.0158,0.0131,8/13/18 11:30,CUPE
8/27/18 11:24,0.0386,0.0241,8/27/18 11:30,CUPE
9/12/18 11:25,0.0588,0.04,9/12/18 11:30,CUPE
9/18/18 11:42,0.0321,0.0233,9/18/18 11:45,CUPE
9/24/18 11:52,0.0252,0.017,9/24/18 11:45,CUPE
10/3/18 11:36,0.0988,0.0711,10/3/18 11:30,CUPE
10/16/18 11:28,0.0406,0.0281,10/16/18 11:30,CUPE
10/23/18 11:24,0.053,0.0238,10/23/18 11:30,CUPE
10/29/18 11:31,0.035,0.0279,10/29/18 11:30,CUPE
11/6/18 11:33,0.0767,0.0575,11/6/18 11:30,CUPE
11/13/18 11:23,0.0559,0.0406,11/13/18 11:30,CUPE
11/28/18 11:19,0.0219,0.0184,11/28/18 11:15,CUPE
12/18/18 11:28,0.0093,0.0043,12/18/18 11:30,CUPE
1/15/19 11:38,0.0209,0.0158,1/15/19 11:45,CUPE
2/12/19 11:25,0.0236,0.0189,2/12/19 11:30,CUPE
3/4/19 11:25,0.1499,0.1049,3/4/19 11:30,CUPE
3/12/19 11:31,0.016,0.0114,3/12/19 11:30,CUPE
4/9/19 11:48,0.0168,0.0109,4/9/19 11:45,CUPE
4/29/19 11:21,0.024633333,0.017833333,4/29/19 11:15,CUPE
5/7/19 11:20,0.0199,0.0139,5/7/19 11:15,CUPE
5/23/19 11:08,0.0265,0.0228,5/23/19 11:15,CUPE
6/4/19 11:43,0.0292,0.0221,6/4/19 11:45,CUPE
7/9/19 11:45,0.0383,0.0287,7/9/19 11:45,CUPE
7/18/19 11:46,0.0488,0.0313,7/18/19 11:45,CUPE
8/6/19 10:39,0.0342,0.0226,8/6/19 10:45,CUPE
8/12/19 11:29,0.0238,0.0167,8/12/19 11:30,CUPE
8/27/19 13:47,0.0328,0.0219,8/27/19 13:45,CUPE
9/3/19 11:23,0.0272,0.0194,9/3/19 11:30,CUPE
9/12/19 11:50,0.0389,0.0277,9/12/19 11:45,CUPE
9/23/19 12:41,0.042633333,0.032766667,9/23/19 12:45,CUPE
10/1/19 11:43,0.0483,0.0355,10/1/19 11:45,CUPE
10/7/19 11:28,0.0309,0.0218,10/7/19 11:30,CUPE
10/16/19 12:00,0.0758,0.0547,10/16/19 12:00,CUPE
10/28/19 11:40,0.0512,0.0381,10/28/19 11:45,CUPE
11/5/19 11:34,0.075,0.0525,11/5/19 11:30,CUPE
11/11/19 11:41,0.0267,0.0189,11/11/19 11:45,CUPE
12/3/19 10:51,0.0213,0.0131,12/3/19 10:45,CUPE
12/10/19 11:13,0.0172,0.0141,12/10/19 11:15,CUPE
2/25/20 12:44,NA,0.0236,2/25/20 12:45,CUPE
3/2/20 12:30,NA,0.0342,3/2/20 12:30,CUPE
3/10/20 11:53,NA,0.0233,3/10/20 12:00,CUPE
6/22/20 12:49,NA,0.0145,6/22/20 12:45,CUPE
6/29/20 13:35,NA,0.116466667,6/29/20 13:30,CUPE
7/7/20 12:10,NA,0.0179,7/7/20 12:15,CUPE
7/20/20 11:41,NA,0.0422,7/20/20 11:45,CUPE
8/4/20 12:15,NA,0.0258,8/4/20 12:15,CUPE
8/10/20 11:38,NA,0.0054,8/10/20 11:45,CUPE
8/25/20 12:12,NA,0.0245,8/25/20 12:15,CUPE
8/31/20 12:15,NA,0.016066667,8/31/20 12:15,CUPE
9/8/20 12:46,NA,0.0192,9/8/20 12:45,CUPE
9/14/20 12:35,NA,0.0209,9/14/20 12:30,CUPE
9/23/20 12:40,NA,0.0146,9/23/20 12:45,CUPE
9/28/20 12:13,NA,0.0141,9/28/20 12:15,CUPE
10/5/20 15:39,NA,0.0187,10/5/20 15:45,CUPE
10/20/20 11:10,NA,0.0304,10/20/20 11:15,CUPE
10/28/20 12:24,NA,0.0141,10/28/20 12:30,CUPE
3/7/17 18:00,0.16,0.1125,3/7/17 18:00,FLNT
3/14/17 14:50,0.1581,0.1176,3/14/17 14:45,FLNT
3/29/17 14:03,0.0041,-0.0019,3/29/17 14:00,FLNT
4/11/17 14:35,0.2361,0.1634,4/11/17 14:30,FLNT
4/18/17 14:15,0.1931,0.1445,4/18/17 14:15,FLNT
4/25/17 14:04,0.1652,0.1205,4/25/17 14:00,FLNT
5/9/17 11:07,0.1505,0.1049,5/9/17 11:00,FLNT
5/16/17 10:30,0.1369,0.1008,5/16/17 10:30,FLNT
6/13/17 13:50,0.299033333,0.219133333,6/13/17 13:45,FLNT
6/20/17 14:25,0.2309,0.1596,6/20/17 14:30,FLNT
7/11/17 14:15,0.1797,0.1307,7/11/17 14:15,FLNT
8/8/17 15:00,0.1117,0.0728,8/8/17 15:00,FLNT
8/16/17 14:25,0.1255,0.0821,8/16/17 14:30,FLNT
9/14/17 14:59,0.0994,0.066233333,9/14/17 15:00,FLNT
10/17/17 15:01,0.1284,0.0877,10/17/17 15:00,FLNT
11/7/17 16:19,0.0989,0.0694,11/7/17 16:15,FLNT
11/14/17 15:23,0.1214,0.0876,11/14/17 15:30,FLNT
12/28/17 14:48,0.1513,0.1069,12/28/17 14:45,FLNT
1/16/18 16:30,0.1482,0.108,1/16/18 16:30,FLNT
1/23/18 16:30,0.1248,0.0894,1/23/18 16:30,FLNT
1/30/18 15:20,0.153,0.111,1/30/18 15:15,FLNT
2/14/18 16:30,0.2987,0.2259,2/14/18 16:30,FLNT
2/20/18 14:32,0.319966667,0.2401,2/20/18 14:30,FLNT
2/27/18 18:41,0.2465,0.1839,2/27/18 18:45,FLNT
3/13/18 14:47,0.1821,0.127,3/13/18 14:45,FLNT
3/20/18 14:21,0.1527,0.1051,3/20/18 14:15,FLNT
3/27/18 14:11,0.1321,0.0879,3/27/18 14:15,FLNT
4/11/18 14:30,0.1328,0.0976,4/11/18 14:30,FLNT
4/17/18 14:06,0.0087,0.0063,4/17/18 14:00,FLNT
4/25/18 14:54,0.143,0.0986,4/25/18 15:00,FLNT
5/15/18 15:14,0.108233333,0.0773,5/15/18 15:15,FLNT
5/22/18 14:36,0.1518,0.1074,5/22/18 14:30,FLNT
6/19/18 15:53,0.2088,0.1476,6/19/18 16:00,FLNT
6/26/18 17:19,0.1552,0.1063,6/26/18 17:15,FLNT
7/24/18 13:37,0.1705,0.1207,7/24/18 13:30,FLNT
8/8/18 17:45,0.1649,0.1137,8/8/18 17:45,FLNT
8/29/18 15:06,0.1651,0.1112,8/29/18 15:00,FLNT
9/19/18 13:34,0.0751,0.0486,9/19/18 13:30,FLNT
9/25/18 17:07,0.0546,0.0333,9/25/18 17:00,FLNT
10/23/18 15:32,0.125,0.0823,10/23/18 15:30,FLNT
11/13/18 18:18,0.253,0.1816,11/13/18 18:15,FLNT
11/27/18 15:30,0.2032,0.147233333,11/27/18 15:30,FLNT
1/22/19 20:16,0.2037,0.1488,1/22/19 20:15,FLNT
2/5/19 18:29,0.1819,0.1295,2/5/19 18:30,FLNT
2/12/19 18:16,0.193,0.1426,2/12/19 18:15,FLNT
2/26/19 14:30,0.168,0.1251,2/26/19 14:30,FLNT
3/5/19 17:58,0.0585,0.0413,3/5/19 18:00,FLNT
3/12/19 16:24,0.1766,0.1258,3/12/19 16:30,FLNT
3/20/19 14:45,0.18225,0.1314,3/20/19 14:45,FLNT
3/26/19 13:32,0.1178,0.0811,3/26/19 13:30,FLNT
4/2/19 14:06,0.1321,0.0903,4/2/19 14:00,FLNT
4/10/19 14:45,0.121,0.0792,4/10/19 14:45,FLNT
4/16/19 15:07,0.1234,0.0847,4/16/19 15:00,FLNT
4/23/19 14:25,0.1316,0.0947,4/23/19 14:30,FLNT
4/30/19 13:02,0.2079,0.1464,4/30/19 13:00,FLNT
5/15/19 15:46,0.13015,0.0572,5/15/19 15:45,FLNT
6/4/19 13:13,0.0575,0.0377,6/4/19 13:15,FLNT
6/18/19 14:47,0.1583,0.108,6/18/19 14:45,FLNT
7/10/19 15:31,0.1226,0.085,7/10/19 15:30,FLNT
8/5/19 16:34,0.0899,0.0609,8/5/19 16:30,FLNT
8/13/19 15:26,0.0627,0.0432,8/13/19 15:30,FLNT
9/17/19 15:07,0.0544,0.0359,9/17/19 15:00,FLNT
9/24/19 14:54,0.05,0.0345,9/24/19 15:00,FLNT
10/8/19 16:45,0.0088,0.0224,10/8/19 16:45,FLNT
11/19/19 14:04,0.145766667,0.102733333,11/19/19 14:00,FLNT
12/10/19 16:02,0.0544,0.0405,12/10/19 16:00,FLNT
12/17/19 13:30,0.1816,0.1324,12/17/19 13:30,FLNT
1/7/20 15:30,NA,0.2072,1/7/20 15:30,FLNT
1/27/20 19:35,NA,0.1532,1/27/20 19:30,FLNT
2/4/20 13:20,NA,0.0352,2/4/20 13:15,FLNT
3/19/20 16:14,NA,0.118033333,3/19/20 16:15,FLNT
6/10/20 14:26,NA,0.067,6/10/20 14:30,FLNT
6/23/20 14:48,NA,0.054966667,6/23/20 14:45,FLNT
10/19/20 13:37,NA,0.078866667,10/19/20 13:30,FLNT
1/22/15 13:51,0.0812,0.0497,1/22/15 13:45,GUIL
2/5/15 14:30,0.0844,0.0532,2/5/15 14:30,GUIL
3/3/15 13:55,0.0807,0.0516,3/3/15 14:00,GUIL
3/17/15 13:55,0.0957,0.0643,3/17/15 14:00,GUIL
3/31/15 13:01,0.0877,0.0544,3/31/15 13:00,GUIL
10/11/16 12:30,0.0502,0.0406,10/11/16 12:30,GUIL
10/19/16 12:43,0.0811,0.0588,10/19/16 12:45,GUIL
10/26/16 12:26,0.0537,0.0349,10/26/16 12:30,GUIL
11/15/16 12:37,0.0447,0.0325,11/15/16 12:30,GUIL
11/29/16 12:29,0.0405,0.0292,11/29/16 12:30,GUIL
12/13/16 12:31,0.0326,0.024,12/13/16 12:30,GUIL
1/24/17 12:35,0.0417,0.032,1/24/17 12:30,GUIL
2/14/17 11:54,0.1141,0.0843,2/14/17 12:00,GUIL
2/28/17 12:25,0.0218,0.0139,2/28/17 12:30,GUIL
3/28/17 12:05,0.0549,0.0415,3/28/17 12:00,GUIL
4/6/17 13:15,0.0296,0.0187,4/6/17 13:15,GUIL
4/25/17 12:30,0.0277,0.0218,4/25/17 12:30,GUIL
5/4/17 12:17,0.0354,0.0253,5/4/17 12:15,GUIL
5/24/17 11:57,0.0226,0.0153,5/24/17 12:00,GUIL
5/30/17 11:12,0.0451,0.0345,5/30/17 11:15,GUIL
6/12/17 13:03,0.035,0.0267,6/12/17 13:00,GUIL
6/27/17 11:57,0.0315,0.0192,6/27/17 12:00,GUIL
7/19/17 11:39,0.0304,0.0219,7/19/17 11:45,GUIL
7/24/17 13:04,0.0422,0.042,7/24/17 13:00,GUIL
8/22/17 12:27,0.048833333,0.035933333,8/22/17 12:30,GUIL
8/29/17 12:23,0.0779,0.0578,8/29/17 12:30,GUIL
9/14/17 11:22,0.036,0.0243,9/14/17 11:15,GUIL
9/18/17 12:55,0.0337,0.0226,9/18/17 13:00,GUIL
11/13/17 12:25,0.0289,0.0245,11/13/17 12:30,GUIL
11/21/17 12:05,0.0445,0.0309,11/21/17 12:00,GUIL
12/12/17 13:08,0.0282,0.0185,12/12/17 13:15,GUIL
1/23/18 12:15,0.034,0.0211,1/23/18 12:15,GUIL
2/14/18 13:07,0.0219,0.0165,2/14/18 13:00,GUIL
2/27/18 13:16,0.0661,0.0471,2/27/18 13:15,GUIL
3/27/18 12:17,0.0748,0.0466,3/27/18 12:15,GUIL
4/9/18 12:02,0.0287,0.019,4/9/18 12:00,GUIL
4/24/18 12:18,0.051,0.0347,4/24/18 12:15,GUIL
5/2/18 12:24,0.0262,0.0168,5/2/18 12:30,GUIL
5/23/18 13:09,0.1105,0.0741,5/23/18 13:15,GUIL
5/29/18 12:10,0.0547,-0.2171,5/29/18 12:15,GUIL
6/12/18 12:28,0.0185,0.0109,6/12/18 12:30,GUIL
6/26/18 12:13,0.0311,0.0202,6/26/18 12:15,GUIL
7/18/18 11:09,0.0247,0.0172,7/18/18 11:15,GUIL
7/24/18 11:40,0.0206,0.0122,7/24/18 11:45,GUIL
8/23/18 12:26,0.0338,0.0243,8/23/18 12:30,GUIL
8/28/18 12:18,0.0383,0.0257,8/28/18 12:15,GUIL
9/5/18 12:29,0.0262,0.0194,9/5/18 12:30,GUIL
9/11/18 12:35,0.0267,0.018,9/11/18 12:30,GUIL
9/17/18 12:31,0.1136,0.0844,9/17/18 12:30,GUIL
9/25/18 12:36,0.0177,0.0088,9/25/18 12:30,GUIL
10/10/18 12:13,0.0367,0.0275,10/10/18 12:15,GUIL
10/24/18 12:28,0.0939,0.068566667,10/24/18 12:30,GUIL
10/30/18 13:30,0.0199,0.0121,10/30/18 13:30,GUIL
11/12/18 12:05,0.0391,0.0269,11/12/18 12:00,GUIL
11/19/18 12:11,0.0269,0.0213,11/19/18 12:15,GUIL
11/27/18 12:53,0.0168,0.0128,11/27/18 13:00,GUIL
12/11/18 12:17,0.015066667,0.010933333,12/11/18 12:15,GUIL
1/22/19 12:48,0.0168,0.0109,1/22/19 12:45,GUIL
2/13/19 11:01,0.0165,0.0104,2/13/19 11:00,GUIL
2/19/19 12:31,0.0075,0.0046,2/19/19 12:30,GUIL
3/19/19 12:40,0.025,0.0158,3/19/19 12:45,GUIL
4/8/19 12:21,0.024366667,0.0193,4/8/19 12:15,GUIL
4/16/19 12:09,0.0173,0.0124,4/16/19 12:15,GUIL
5/6/19 12:16,0.0228,0.0136,5/6/19 12:15,GUIL
5/14/19 12:10,0.0199,0.1022,5/14/19 12:15,GUIL
5/22/19 12:33,0.0286,0.0213,5/22/19 12:30,GUIL
6/12/19 12:17,0.019333333,0.016566667,6/12/19 12:15,GUIL
6/18/19 12:29,0.0286,0.0182,6/18/19 12:30,GUIL
7/16/19 12:23,0.1008,0.067,7/16/19 12:30,GUIL
7/22/19 12:12,0.1165,0.094,7/22/19 12:15,GUIL
8/13/19 11:13,0.0349,0.0267,8/13/19 11:15,GUIL
8/21/19 12:31,0.0462,0.0316,8/21/19 12:30,GUIL
9/5/19 12:54,0.0315,0.0223,9/5/19 13:00,GUIL
9/10/19 11:37,0.0505,0.0362,9/10/19 11:30,GUIL
9/16/19 12:23,0.0468,0.034,9/16/19 12:30,GUIL
10/2/19 12:14,0.0458,0.02575,10/2/19 12:15,GUIL
10/9/19 12:49,0.0354,0.0258,10/9/19 12:45,GUIL
10/15/19 12:30,0.0624,0.0451,10/15/19 12:30,GUIL
10/23/19 14:01,0.0323,0.0218,10/23/19 14:00,GUIL
11/12/19 12:45,0.0298,0.0202,11/12/19 12:45,GUIL
11/19/19 11:17,0.0287,0.0226,11/19/19 11:15,GUIL
11/25/19 12:17,0.0201,0.0119,11/25/19 12:15,GUIL
12/17/19 11:40,0.0238,0.0158,12/17/19 11:45,GUIL
3/3/20 12:08,NA,0.092,3/3/20 12:15,GUIL
6/25/20 13:04,NA,0.0459,6/25/20 13:00,GUIL
6/30/20 12:48,NA,0.0201,6/30/20 12:45,GUIL
7/14/20 12:24,NA,0.0277,7/14/20 12:30,GUIL
7/21/20 12:29,NA,0.0224,7/21/20 12:30,GUIL
7/27/20 12:23,NA,0.0197,7/27/20 12:30,GUIL
8/5/20 12:16,NA,0.0269,8/5/20 12:15,GUIL
8/11/20 13:30,NA,0.0408,8/11/20 13:30,GUIL
8/18/20 11:55,NA,0.0228,8/18/20 12:00,GUIL
8/24/20 13:05,NA,0.0109,8/24/20 13:00,GUIL
9/1/20 12:01,NA,0.1003,9/1/20 12:00,GUIL
9/9/20 12:37,NA,0.0032,9/9/20 12:30,GUIL
9/15/20 12:11,NA,0.043966667,9/15/20 12:15,GUIL
9/21/20 12:34,NA,0.0051,9/21/20 12:30,GUIL
10/1/20 12:41,NA,0.0354,10/1/20 12:45,GUIL
10/6/20 12:21,NA,0.0656,10/6/20 12:15,GUIL
10/12/20 11:56,NA,0.0206,10/12/20 12:00,GUIL
10/19/20 12:20,NA,0.0503,10/19/20 12:15,GUIL
10/26/20 12:58,NA,0.0114,10/26/20 13:00,GUIL
10/18/16 13:50,0.0559,0.0398,10/18/16 13:45,HOPB
11/10/16 14:50,0.0578,0.0415,11/10/16 14:45,HOPB
11/17/16 14:40,0.1001,0.0672,11/17/16 14:45,HOPB
12/7/16 14:50,0.094,0.0663,12/7/16 14:45,HOPB
12/14/16 14:50,0.0791,0.0556,12/14/16 14:45,HOPB
1/17/17 15:30,0.058,0.0325,1/17/17 15:30,HOPB
1/25/17 15:02,0.0831,0.0558,1/25/17 15:00,HOPB
2/14/17 15:40,0.0695,0.0512,2/14/17 15:45,HOPB
2/21/17 14:55,0.0969,0.0734,2/21/17 15:00,HOPB
3/6/17 15:35,0.0704,0.0541,3/6/17 15:30,HOPB
3/16/17 14:30,0.0547,0.0396,3/16/17 14:30,HOPB
3/20/17 13:00,0.0624,0.041,3/20/17 13:00,HOPB
3/29/17 15:35,0.1197,0.077,3/29/17 15:30,HOPB
4/5/17 14:05,0.1299,0.0928,4/5/17 14:00,HOPB
4/11/17 13:30,0.1207,0.0921,4/11/17 13:30,HOPB
4/17/17 13:30,0.087,0.0604,4/17/17 13:30,HOPB
4/26/17 14:15,0.1445,0.1015,4/26/17 14:15,HOPB
5/9/17 9:46,0.0993,0.0677,5/9/17 9:45,HOPB
5/15/17 9:55,0.1506,0.1046,5/15/17 10:00,HOPB
6/20/17 12:56,0.1999,0.1408,6/20/17 13:00,HOPB
7/10/17 16:09,0.1948,0.1403,7/10/17 16:15,HOPB
7/25/17 12:30,0.2125,0.1554,7/25/17 12:30,HOPB
8/8/17 12:57,0.1542,0.1086,8/8/17 13:00,HOPB
9/6/17 13:00,0.1445,0.1027,9/6/17 13:00,HOPB
9/12/17 13:08,0.1209,0.0821,9/12/17 13:15,HOPB
10/17/17 12:39,0.1323,0.0944,10/17/17 12:45,HOPB
11/7/17 14:18,0.1654,0.1158,11/7/17 14:15,HOPB
11/13/17 14:28,0.0666,0.0466,11/13/17 14:30,HOPB
12/6/17 15:50,0.1739,0.1244,12/6/17 15:45,HOPB
12/12/17 14:25,0.0983,0.0673,12/12/17 14:30,HOPB
1/25/18 14:42,0.0609,0.0287,1/25/18 14:45,HOPB
2/14/18 15:10,0.0673,0.0476,2/14/18 15:15,HOPB
2/20/18 15:12,0.0814,0.0541,2/20/18 15:15,HOPB
2/28/18 14:33,0.108,0.0757,2/28/18 14:30,HOPB
3/6/18 14:34,0.0736,0.0529,3/6/18 14:30,HOPB
3/12/18 14:52,0.0923,0.0597,3/12/18 14:45,HOPB
3/19/18 14:21,0.0575,0.0391,3/19/18 14:15,HOPB
3/29/18 14:10,0.0949,0.0632,3/29/18 14:15,HOPB
4/5/18 14:32,0.1085,0.0751,4/5/18 14:30,HOPB
4/16/18 13:47,0.0741,0.0513,4/16/18 13:45,HOPB
5/14/18 14:00,0.1148,0.0762,5/14/18 14:00,HOPB
6/4/18 14:50,0.1831,0.1256,6/4/18 14:45,HOPB
6/19/18 13:44,0.21,0.1501,6/19/18 13:45,HOPB
7/11/18 14:20,0.111,0.0811,7/11/18 14:15,HOPB
7/17/18 15:16,0.1187,0.0864,7/17/18 15:15,HOPB
8/14/18 12:57,0.2754,0.1901,8/14/18 13:00,HOPB
9/6/18 13:08,0.1491,0.1047,9/6/18 13:15,HOPB
9/25/18 13:00,0.0993,0.0672,9/25/18 13:00,HOPB
10/9/18 15:06,0.111266667,0.0785,10/9/18 15:00,HOPB
11/6/18 14:26,0.1422,0.1026,11/6/18 14:30,HOPB
11/13/18 15:44,0.1442,0.1017,11/13/18 15:45,HOPB
12/4/18 14:57,0.0825,0.0571,12/4/18 15:00,HOPB
12/10/18 14:51,0.055266667,0.0401,12/10/18 14:45,HOPB
1/24/19 14:58,0.0626,0.044,1/24/19 15:00,HOPB
1/29/19 15:35,0.0332,0.0207,1/29/19 15:30,HOPB
2/14/19 14:15,0.0405,0.0309,2/14/19 14:15,HOPB
2/26/19 14:36,0.0488,0.0364,2/26/19 14:30,HOPB
3/6/19 14:52,0.145233333,0.087733333,3/6/19 14:45,HOPB
3/12/19 14:12,0.0411,0.0287,3/12/19 14:15,HOPB
3/21/19 14:35,0.0473,0.0306,3/21/19 14:30,HOPB
3/28/19 13:54,0.0513,0.0364,3/28/19 14:00,HOPB
4/4/19 13:06,0.0495,0.0332,4/4/19 13:00,HOPB
4/9/19 14:44,0.0726,0.0483,4/9/19 14:45,HOPB
4/15/19 15:04,0.1783,0.128,4/15/19 15:00,HOPB
4/25/19 13:30,0.0842,0.0585,4/25/19 13:30,HOPB
5/13/19 13:35,0.1314,0.0959,5/13/19 13:30,HOPB
5/21/19 12:36,0.0971,0.069,5/21/19 12:30,HOPB
6/3/19 14:01,0.111,0.0795,6/3/19 14:00,HOPB
6/24/19 13:20,0.1457,0.1076,6/24/19 13:15,HOPB
7/11/19 12:34,0.1302,0.0974,7/11/19 12:30,HOPB
7/17/19 12:35,0.0978,0.074,7/17/19 12:30,HOPB
8/13/19 13:54,0.094,0.0699,8/13/19 14:00,HOPB
9/9/19 15:05,0.0648,0.0435,9/9/19 15:00,HOPB
9/24/19 13:37,0.0508,0.0342,9/24/19 13:30,HOPB
10/9/19 14:29,0.0687,0.0476,10/9/19 14:30,HOPB
11/5/19 15:17,0.1125,0.0808,11/5/19 15:15,HOPB
11/13/19 14:43,0.074833333,0.052133333,11/13/19 14:45,HOPB
12/4/19 14:22,0.0734,0.0471,12/4/19 14:15,HOPB
12/9/19 14:11,0.074,0.0534,12/9/19 14:15,HOPB
1/21/20 15:54,NA,0.0377,1/21/20 16:00,HOPB
1/27/20 16:09,NA,0.0607,1/27/20 16:15,HOPB
2/12/20 15:36,NA,0.0286,2/12/20 15:30,HOPB
2/25/20 15:16,NA,0.0447,2/25/20 15:15,HOPB
3/4/20 14:10,NA,0.0629,3/4/20 14:15,HOPB
3/18/20 15:58,NA,0.0462,3/18/20 16:00,HOPB
6/23/20 14:23,NA,0.067733333,6/23/20 14:30,HOPB
7/13/20 14:02,NA,0.1166,7/13/20 14:00,HOPB
8/18/20 15:27,NA,0.037766667,8/18/20 15:30,HOPB
8/24/20 15:51,NA,0.0158,8/24/20 15:45,HOPB
9/8/20 14:03,NA,0.053,9/8/20 14:00,HOPB
9/22/20 13:05,NA,0.0359,9/22/20 13:00,HOPB
10/6/20 12:44,NA,0.0687,10/6/20 12:45,HOPB
10/20/20 12:52,NA,0.1046,10/20/20 12:45,HOPB
6/9/15 16:30,0.0866,0.0544,6/9/15 16:30,KING
6/16/15 15:46,0.0927,0.0615,6/16/15 15:45,KING
6/30/15 14:20,0.0864,0.0554,6/30/15 14:15,KING
7/7/15 14:49,0.1137,0.0761,7/7/15 14:45,KING
7/14/15 13:20,0.0877,0.0578,7/14/15 13:15,KING
8/4/15 13:25,0.0829,0.053,8/4/15 13:30,KING
8/11/15 13:27,0.0727,0.0466,8/11/15 13:30,KING
10/4/16 13:32,0.0406,0.0309,10/4/16 13:30,KING
10/25/16 17:12,0.0343,0.0279,10/25/16 17:15,KING
11/1/16 15:58,0.0168,0.0124,11/1/16 16:00,KING
12/6/16 17:45,0.0197,0.0129,12/6/16 17:45,KING
1/3/17 17:15,0.0053,0.0031,1/3/17 17:15,KING
2/7/17 17:20,0.0175,0.0128,2/7/17 17:15,KING
3/7/17 17:30,0.0155,0.0143,3/7/17 17:30,KING
3/13/17 15:17,0.0128,0.0082,3/13/17 15:15,KING
3/28/17 13:57,0.0507,0.0383,3/28/17 14:00,KING
4/4/17 15:47,0.0566,0.0377,4/4/17 15:45,KING
4/10/17 16:29,0.0349,0.0219,4/10/17 16:30,KING
4/19/17 15:03,0.0301,0.0207,4/19/17 15:00,KING
4/27/17 16:20,0.0224,0.0155,4/27/17 16:15,KING
5/2/17 16:31,0.0175,0.0105,5/2/17 16:30,KING
5/9/17 14:05,0.0238,0.0141,5/9/17 14:00,KING
5/17/17 13:10,0.04,0.0296,5/17/17 13:15,KING
5/24/17 14:50,0.0173,0.0097,5/24/17 14:45,KING
5/30/17 15:00,0.0092,3.00E-04,5/30/17 15:00,KING
6/6/17 15:20,0.015,0.0117,6/6/17 15:15,KING
6/20/17 13:45,0.0226,0.0133,6/20/17 13:45,KING
6/26/17 17:49,0.0104,0.0053,6/26/17 17:45,KING
7/5/17 14:00,0.0172,0.0134,7/5/17 14:00,KING
7/17/17 12:55,0.015,0.0134,7/17/17 13:00,KING
8/1/17 14:10,0.0153,0.0095,8/1/17 14:15,KING
8/9/17 15:00,0.0141,0.0071,8/9/17 15:00,KING
9/5/17 14:45,0.0309,0.019,9/5/17 14:45,KING
10/3/17 13:37,0.2553,0.1871,10/3/17 13:30,KING
11/1/17 16:22,0.0524,0.0394,11/1/17 16:15,KING
11/8/17 16:08,0.0474,0.0371,11/8/17 16:15,KING
12/5/17 16:23,0.033,0.0262,12/5/17 16:30,KING
1/2/18 16:10,0.0165,0.0116,1/2/18 16:15,KING
2/7/18 16:09,0.0408,0.0241,2/7/18 16:15,KING
3/5/18 16:40,0.0131,0.0083,3/5/18 16:45,KING
3/7/18 15:25,0.0146,0.009,3/7/18 15:30,KING
3/28/18 13:40,0.008,0.0012,3/28/18 13:45,KING
4/3/18 16:05,0.0141,0.0083,4/3/18 16:00,KING
4/10/18 17:00,0.0136,0.0032,4/10/18 17:00,KING
4/16/18 13:26,0.0148,0.0085,4/16/18 13:30,KING
4/23/18 14:20,0.0155,0.0075,4/23/18 14:15,KING
5/7/18 14:35,0.0207,0.015,5/7/18 14:30,KING
5/9/18 14:11,0.01565,0.00875,5/9/18 14:15,KING
5/15/18 14:34,0.0184,0.0133,5/15/18 14:30,KING
5/21/18 14:45,0.0129,0.0083,5/21/18 14:45,KING
6/4/18 14:51,0.0257,0.015,6/4/18 14:45,KING
6/6/18 14:36,0.0032,3.00E-04,6/6/18 14:30,KING
6/18/18 15:14,0.017,0.0094,6/18/18 15:15,KING
7/2/18 17:46,0.0466,0.0332,7/2/18 17:45,KING
7/9/18 14:45,0.101,0.0821,7/9/18 14:45,KING
7/17/18 14:05,0.0865,0.0668,7/17/18 14:00,KING
8/6/18 15:25,0.044,0.0303,8/6/18 15:30,KING
8/8/18 14:01,0.0551,0.0386,8/8/18 14:00,KING
9/4/18 13:51,0.0306,0.0185,9/4/18 13:45,KING
10/2/18 14:33,0.0831,0.0554,10/2/18 14:30,KING
10/31/18 16:12,0.0257,0.0207,10/31/18 16:15,KING
11/6/18 15:04,0.0206,0.0148,11/6/18 15:00,KING
12/4/18 16:16,0.0428,0.0279,12/4/18 16:15,KING
1/2/19 15:14,0.02015,0.01065,1/2/19 15:15,KING
2/4/19 15:40,0.0168,0.0092,2/4/19 15:45,KING
3/4/19 16:35,2.5828,1.7816,3/4/19 16:30,KING
3/12/19 14:55,0.0167,0.0087,3/12/19 15:00,KING
3/27/19 15:06,0.0216,0.0155,3/27/19 15:00,KING
4/1/19 15:55,0.0201,0.0143,4/1/19 16:00,KING
4/8/19 15:45,0.0214,0.0139,4/8/19 15:45,KING
4/15/19 13:42,0.0199,0.0138,4/15/19 13:45,KING
4/30/19 14:35,0.0218,0.0145,4/30/19 14:30,KING
5/6/19 16:15,0.032,0.0202,5/6/19 16:15,KING
5/14/19 15:25,0.0445,0.0343,5/14/19 15:30,KING
